generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
264500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.882,0.710551,0.0656878,0.278976,0
264500,Lepidodactylus_buleli,Lepidodactylus_moestus,268.119,0.211737,0.0597266,0.0403488,0
264500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,240.865,0.147547,0.00519513,0.0945458,0
264500,Lerista_vittata,Concinnia_sokosoma,248.554,0.645444,-0.0971926,0.00527012,0
264500,Riopa_popae,Riopa_anguina,288.551,1.09451,-0.0662499,0.222061,0
264500,Lipinia_nitens,Lipinia_septentrionalis,281.737,2.83537,-0.000652488,2.7056,0
264500,Calamaria_palavanensis,Calamaria_forcarti,264.125,0.46733,0.0070439,0.401244,0
264500,Sibon_carri,Sibon_lamari,279.66,1.32845,-0.00476889,1.24949,0
264500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,285.836,1.4522,0.0127253,1.13337,0
264500,Grayia_tholloni,Brachyurophis_australis,225.457,0.22299,-0.0240085,0.000916706,0
264500,Diploderma_fasciatum,Diploderma_splendidum,252.251,0.933227,-0.0078331,0.738088,0
264500,Chirindia_swynnertoni,Chirindia_rondoensis,288.937,0.992379,0.0579703,0.236261,0
265000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0357226,4.19333e-005,0
265000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.615,0.710551,0.0580644,0.128145,0
265000,Lepidodactylus_buleli,Lepidodactylus_moestus,277.272,0.140716,0.103003,0.0590175,0
265000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,237.967,0.147547,0.00519513,0.0945458,0
265000,Lerista_vittata,Concinnia_sokosoma,248.554,0.649117,-0.0971926,0.00391956,0
265000,Riopa_popae,Riopa_anguina,288.843,1.54217,-0.00270455,0.248126,0
265000,Lipinia_nitens,Lipinia_septentrionalis,283.023,2.83537,-0.000652488,2.84694,0
265000,Calamaria_palavanensis,Calamaria_forcarti,258.521,0.413337,0.0070439,0.401244,0
265000,Sibon_carri,Sibon_lamari,277.224,1.26246,-0.00236286,1.19254,0
265000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,284.155,1.4522,0.027813,1.28693,0
265000,Grayia_tholloni,Brachyurophis_australis,225.457,0.22299,-0.0240085,0.00105023,0
265000,Diploderma_fasciatum,Diploderma_splendidum,251.074,0.933227,-0.0118337,0.738088,0
265000,Chirindia_swynnertoni,Chirindia_rondoensis,286.639,0.934556,0.0127538,0.226165,0
265500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0656647,0.000208331,0
265500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.869,0.95801,-0.0130165,0.0422275,0
265500,Lepidodactylus_buleli,Lepidodactylus_moestus,278.132,0.249086,0.0345101,0.0326547,0
265500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,238.985,0.147547,0.00577999,0.132858,0
265500,Lerista_vittata,Concinnia_sokosoma,248.554,0.649117,-0.105098,0.00189802,0
265500,Riopa_popae,Riopa_anguina,288.53,1.3836,0.00208076,0.205797,0
265500,Lipinia_nitens,Lipinia_septentrionalis,281.755,2.83537,-0.00146751,2.84694,0
265500,Calamaria_palavanensis,Calamaria_forcarti,262.841,0.531816,0.0070439,0.486137,0
265500,Sibon_carri,Sibon_lamari,276.285,1.21011,0.023613,1.36899,0
265500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.736,1.53003,0.0916169,0.518599,0
265500,Grayia_tholloni,Brachyurophis_australis,225.457,0.2289,-0.0240085,0.00158424,0
265500,Diploderma_fasciatum,Diploderma_splendidum,251.074,0.933227,-0.0118337,0.730898,0
265500,Chirindia_swynnertoni,Chirindia_rondoensis,281.805,0.653813,0.00461967,1.03714,0
266000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0446076,6.55606e-005,0
266000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.633,0.719796,-0.0249634,0.102841,0
266000,Lepidodactylus_buleli,Lepidodactylus_moestus,277.49,0.22092,0.0345101,0.0391095,0
266000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,236.689,0.1463,0.00577999,0.10398,0
266000,Lerista_vittata,Concinnia_sokosoma,248.554,0.727099,-0.105098,0.00184376,0
266000,Riopa_popae,Riopa_anguina,288.53,1.34142,-0.0203976,0.655396,0
266000,Lipinia_nitens,Lipinia_septentrionalis,281.964,2.83537,-0.00146751,2.84694,0
266000,Calamaria_palavanensis,Calamaria_forcarti,260.103,0.451231,0.0070439,0.416358,0
266000,Sibon_carri,Sibon_lamari,274.963,1.21011,0.023613,1.36899,0
266000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.736,1.64584,-0.0436188,0.767684,0
266000,Grayia_tholloni,Brachyurophis_australis,225.457,0.2289,-0.0240085,0.00295966,0
266000,Diploderma_fasciatum,Diploderma_splendidum,250.411,0.933227,-0.00796001,0.730898,0
266000,Chirindia_swynnertoni,Chirindia_rondoensis,288.347,1.23659,0.0533949,1.04152,0
266500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0568875,6.71868e-005,0
266500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.575,0.607425,-0.0373357,0.196614,0
266500,Lepidodactylus_buleli,Lepidodactylus_moestus,272.369,0.22092,0.0345101,0.055408,0
266500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,239.538,0.1463,0.00921677,0.0951347,0
266500,Lerista_vittata,Concinnia_sokosoma,248.554,0.727099,-0.105098,0.000227503,0
266500,Riopa_popae,Riopa_anguina,288.738,1.89862,0.00457105,1.82663,0
266500,Lipinia_nitens,Lipinia_septentrionalis,282.494,2.83537,-0.00213631,2.84694,0
266500,Calamaria_palavanensis,Calamaria_forcarti,259.883,0.451231,0.00168815,0.345934,0
266500,Sibon_carri,Sibon_lamari,275.878,1.27192,0.023613,1.36149,0
266500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.83,1.97583,-0.0284571,0.397899,0
266500,Grayia_tholloni,Brachyurophis_australis,226.356,0.2289,-0.0240085,0.00120861,0
266500,Diploderma_fasciatum,Diploderma_splendidum,255.957,0.900352,-0.00796001,0.778387,0
266500,Chirindia_swynnertoni,Chirindia_rondoensis,289.198,2.0205,-0.0581936,0.134003,0
267000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0569687,1.74888e-005,0
267000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,278.21,0.607425,0.0170595,0.311472,0
267000,Lepidodactylus_buleli,Lepidodactylus_moestus,277.622,0.282078,0.00374423,0.0502505,0
267000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,241.323,0.147919,0.00921677,0.140654,0
267000,Lerista_vittata,Concinnia_sokosoma,248.554,0.727099,-0.104954,0.000160195,0
267000,Riopa_popae,Riopa_anguina,286.209,0.985858,-0.0287401,0.727711,0
267000,Lipinia_nitens,Lipinia_septentrionalis,279.354,2.83537,-0.00213631,2.84694,0
267000,Calamaria_palavanensis,Calamaria_forcarti,259.919,0.559699,-0.00290269,0.389025,0
267000,Sibon_carri,Sibon_lamari,276.819,1.37732,-0.000177765,1.36149,0
267000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.83,1.33342,0.0918305,0.578564,0
267000,Grayia_tholloni,Brachyurophis_australis,226.356,0.2289,-0.0240085,0.00345944,0
267000,Diploderma_fasciatum,Diploderma_splendidum,251.993,0.900352,-0.00304325,0.778387,0
267000,Chirindia_swynnertoni,Chirindia_rondoensis,289.22,3.38322,-0.00344303,0.705714,0
267500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0189554,5.80382e-005,0
267500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.527,0.654626,0.02038,0.136329,0
267500,Lepidodactylus_buleli,Lepidodactylus_moestus,277.622,0.261552,0.00374423,0.0790465,0
267500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.325,0.130036,0.00921677,0.0974368,0
267500,Lerista_vittata,Concinnia_sokosoma,249.066,0.727099,-0.104954,8.56471e-005,0
267500,Riopa_popae,Riopa_anguina,288.942,0.995716,0.0304723,0.141128,0
267500,Lipinia_nitens,Lipinia_septentrionalis,283.306,2.83274,0.00850718,2.84694,0
267500,Calamaria_palavanensis,Calamaria_forcarti,260.277,0.559699,-0.00290269,0.49359,0
267500,Sibon_carri,Sibon_lamari,280.558,1.3501,-0.000177765,1.27024,0
267500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,284.708,1.46618,0.0110928,0.837253,0
267500,Grayia_tholloni,Brachyurophis_australis,226.356,0.2289,-0.0240085,0.00233037,0
267500,Diploderma_fasciatum,Diploderma_splendidum,253.86,0.900352,-0.0026111,0.778387,0
267500,Chirindia_swynnertoni,Chirindia_rondoensis,287.654,0.895822,0.0854047,0.789237,0
268000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0265144,0.000218948,0
268000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,282.485,0.826093,-0.00798548,0.604205,0
268000,Lepidodactylus_buleli,Lepidodactylus_moestus,276.463,0.291089,-0.00257443,0.0155457,0
268000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,239.802,0.130036,0.0075332,0.0797832,0
268000,Lerista_vittata,Concinnia_sokosoma,248.849,0.609159,-0.104954,0.000119347,0
268000,Riopa_popae,Riopa_anguina,288.942,1.9448,0.0304723,0.0346933,0
268000,Lipinia_nitens,Lipinia_septentrionalis,282.909,2.81085,0.00678866,2.84694,0
268000,Calamaria_palavanensis,Calamaria_forcarti,265.07,0.559699,-0.00290269,0.382666,0
268000,Sibon_carri,Sibon_lamari,280.755,1.3501,0.0134712,1.27024,0
268000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,285.835,1.42325,0.0106757,0.233466,0
268000,Grayia_tholloni,Brachyurophis_australis,224.937,0.2289,-0.0240085,0.00337272,0
268000,Diploderma_fasciatum,Diploderma_splendidum,255.991,0.900352,-0.0026111,0.778387,0
268000,Chirindia_swynnertoni,Chirindia_rondoensis,289.051,0.46698,0.0416337,0.626247,0
268500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0265144,9.28106e-005,0
268500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,283.689,0.848041,0.0112998,0.735373,0
268500,Lepidodactylus_buleli,Lepidodactylus_moestus,276.247,0.291089,-0.00906636,0.0234426,0
268500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.904,0.152765,0.0075332,0.119053,0
268500,Lerista_vittata,Concinnia_sokosoma,248.842,0.609159,-0.104954,0.000331522,0
268500,Riopa_popae,Riopa_anguina,288.942,1.75472,0.0361477,0.0445993,0
268500,Lipinia_nitens,Lipinia_septentrionalis,282.909,2.81085,0.00678866,2.84694,0
268500,Calamaria_palavanensis,Calamaria_forcarti,263.567,0.564553,-0.00290269,0.395382,0
268500,Sibon_carri,Sibon_lamari,276.502,0.779237,0.072411,0.912544,0
268500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,285.835,1.41261,0.0185845,1.17704,0
268500,Grayia_tholloni,Brachyurophis_australis,224.527,0.2289,-0.0240085,0.00150635,0
268500,Diploderma_fasciatum,Diploderma_splendidum,255.991,0.806619,-0.0026111,0.778387,0
268500,Chirindia_swynnertoni,Chirindia_rondoensis,288.869,1.42015,-0.0125027,1.14054,0
269000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0205277,0.000114542,0
269000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,283.689,0.848041,0.0524829,0.765436,0
269000,Lepidodactylus_buleli,Lepidodactylus_moestus,275.463,0.309548,0.000848949,0.011003,0
269000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,236.596,0.133318,0.0075332,0.0913331,0
269000,Lerista_vittata,Concinnia_sokosoma,248.842,0.609159,-0.0948982,0.000769751,0
269000,Riopa_popae,Riopa_anguina,288.956,2.04287,-0.0517645,0.186121,0
269000,Lipinia_nitens,Lipinia_septentrionalis,282.909,2.81085,0.00678866,2.60315,0
269000,Calamaria_palavanensis,Calamaria_forcarti,265.519,0.523099,-0.00290269,0.442088,0
269000,Sibon_carri,Sibon_lamari,268.721,0.681891,0.0753581,1.08925,0
269000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,282.574,1.52548,-0.000205525,0.877137,0
269000,Grayia_tholloni,Brachyurophis_australis,226.147,0.2289,-0.0240085,0.00246727,0
269000,Diploderma_fasciatum,Diploderma_splendidum,256.37,0.806619,-0.0026111,0.778387,0
269000,Chirindia_swynnertoni,Chirindia_rondoensis,288.485,1.33029,0.0191667,0.520593,0
269500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0205277,7.59854e-005,0
269500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,283.689,0.611209,0.0629802,0.125195,0
269500,Lepidodactylus_buleli,Lepidodactylus_moestus,276.255,0.286016,-0.0220963,0.00683495,0
269500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,239.354,0.145709,0.0075332,0.115498,0
269500,Lerista_vittata,Concinnia_sokosoma,248.842,0.488691,-0.0924363,0.00107023,0
269500,Riopa_popae,Riopa_anguina,288.956,1.29057,0.0334221,0.419473,0
269500,Lipinia_nitens,Lipinia_septentrionalis,282.114,2.81085,0.0378474,3.1632,0
269500,Calamaria_palavanensis,Calamaria_forcarti,265.471,0.541388,-0.00290269,0.442088,0
269500,Sibon_carri,Sibon_lamari,275.075,0.772782,0.0379945,0.919549,0
269500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,284.053,1.52548,-0.0803573,0.932607,0
269500,Grayia_tholloni,Brachyurophis_australis,226.147,0.2289,-0.0240085,0.00481429,0
269500,Diploderma_fasciatum,Diploderma_splendidum,255.412,0.806619,-0.0026111,0.778387,0
269500,Chirindia_swynnertoni,Chirindia_rondoensis,288.05,1.73292,0.0677478,0.466612,0
270000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0300385,0.000142907,0
270000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.645,0.953749,0.0102285,0.527091,0
270000,Lepidodactylus_buleli,Lepidodactylus_moestus,269.455,0.235708,0.00924568,0.0111256,0
270000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.914,0.145709,0.0075332,0.115498,0
270000,Lerista_vittata,Concinnia_sokosoma,248.842,0.488691,-0.092461,0.0025299,0
270000,Riopa_popae,Riopa_anguina,286.787,1.26103,0.0209144,0.781878,0
270000,Lipinia_nitens,Lipinia_septentrionalis,281.589,2.81085,0.0378474,3.1632,0
270000,Calamaria_palavanensis,Calamaria_forcarti,266.106,0.541388,-0.00290269,0.442088,0
270000,Sibon_carri,Sibon_lamari,267.543,0.772782,0.0483071,0.950173,0
270000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.004,1.60705,-0.0315532,0.884549,0
270000,Grayia_tholloni,Brachyurophis_australis,226.147,0.2289,-0.0240085,0.00451268,0
270000,Diploderma_fasciatum,Diploderma_splendidum,252.659,0.782154,-0.0026111,0.694533,0
270000,Chirindia_swynnertoni,Chirindia_rondoensis,287.716,1.30568,0.0376672,0.222043,0
270500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0300385,3.08044e-006,0
270500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.005,0.741938,0.0102285,0.217279,0
270500,Lepidodactylus_buleli,Lepidodactylus_moestus,275.195,0.224804,-0.00717816,0.0216919,0
270500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.169,0.142867,0.0075332,0.102102,0
270500,Lerista_vittata,Concinnia_sokosoma,248.842,0.560534,-0.092461,0.00208652,0
270500,Riopa_popae,Riopa_anguina,288.636,2.03127,-0.0281388,1.28666,0
270500,Lipinia_nitens,Lipinia_septentrionalis,279.636,2.81085,-0.00673042,2.49152,0
270500,Calamaria_palavanensis,Calamaria_forcarti,265.951,0.534599,-0.00290269,0.426463,0
270500,Sibon_carri,Sibon_lamari,269.367,0.772782,0.0813645,1.17909,0
270500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.661,1.99757,0.0910717,1.75876,0
270500,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,287.613,0.479655,0.0540012,0.656882,0
270500,Grayia_tholloni,Brachyurophis_australis,225.285,0.2289,-0.0240085,0.0047363,0
270500,Diploderma_fasciatum,Diploderma_splendidum,256.583,0.782154,-0.00803401,0.515169,0
270500,Chirindia_swynnertoni,Chirindia_rondoensis,286.972,0.460077,-0.0359938,0.776214,0
271000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.039253,2.31916e-006,0
271000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.005,0.81594,0.00930504,0.202278,0
271000,Lepidodactylus_buleli,Lepidodactylus_moestus,274.063,0.227608,0.0586689,0.00348697,0
271000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,242.799,0.169117,0.0075332,0.15606,0
271000,Lerista_vittata,Concinnia_sokosoma,248.842,0.491684,-0.092461,0.00340007,0
271000,Riopa_popae,Riopa_anguina,288.33,1.55779,-0.0281388,0.396424,0
271000,Lipinia_nitens,Lipinia_septentrionalis,261.004,2.81085,-0.00673042,2.49152,0
271000,Calamaria_palavanensis,Calamaria_forcarti,265.951,0.534599,-0.00290269,0.431644,0
271000,Sibon_carri,Sibon_lamari,269.1,0.807397,0.0638202,1.17909,0
271000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,284.397,2.16509,-0.0406551,1.32847,0
271000,Toxicocalamus_mattisoni,NA,289.695,0.389725,-0.0119044,0.35193,0
271000,Grayia_tholloni,Brachyurophis_australis,225.285,0.2289,-0.0240085,0.00282189,0
271000,Diploderma_fasciatum,Diploderma_splendidum,256.106,0.824285,-0.00803401,0.666156,0
271000,Chirindia_swynnertoni,Chirindia_rondoensis,282.582,0.448315,0.0504123,0.840012,0
271500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.039253,3.62839e-006,0
271500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.005,1.16558,-0.0277334,0.108399,0
271500,Lepidodactylus_buleli,Lepidodactylus_moestus,270.283,0.211186,0.0145909,0.000287228,0
271500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,236.539,0.169117,0.0075332,0.138867,0
271500,Lerista_vittata,Concinnia_sokosoma,248.842,0.491684,-0.0893095,0.00199491,0
271500,Riopa_popae,Riopa_anguina,288.926,2.69371,0.0293725,3.28736,0
271500,Lipinia_nitens,Lipinia_septentrionalis,267.006,2.81085,-0.00673042,2.68071,0
271500,Calamaria_palavanensis,Calamaria_forcarti,263.618,0.534599,-0.00290269,0.43772,0
271500,Sibon_carri,Sibon_lamari,277.294,0.792935,0.08078,0.866477,0
271500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.058,2.16509,0.0104813,1.36234,0
271500,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,286.611,0.227058,-0.017473,0.265057,0
271500,Grayia_tholloni,Brachyurophis_australis,225.285,0.225922,-0.0240085,0.00220084,0
271500,Diploderma_fasciatum,Diploderma_splendidum,254.128,0.824285,-0.00803401,0.695619,0
271500,Chirindia_swynnertoni,Chirindia_rondoensis,284.991,0.714351,0.0682849,0.820478,0
272000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0305998,2.50942e-005,0
272000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.53,0.709048,-0.0410128,0.0904892,0
272000,Lepidodactylus_buleli,Lepidodactylus_moestus,268.437,0.223255,0.0145909,0.00231907,0
272000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,240.356,0.153177,0.00521609,0.122992,0
272000,Lerista_vittata,Concinnia_sokosoma,248.842,0.491684,-0.0893095,0.00199491,0
272000,Riopa_popae,Riopa_anguina,288.926,2.08558,-0.0547243,3.0061,0
272000,Lipinia_nitens,Lipinia_septentrionalis,262.377,2.81085,-0.00673042,2.68071,0
272000,Calamaria_palavanensis,Calamaria_forcarti,262.304,0.516471,-0.00290269,0.4357,0
272000,Sibon_carri,Sibon_lamari,279.277,0.792935,0.00725786,0.778742,0
272000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.058,2.30087,-0.0263026,2.45167,0
272000,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,286.263,0.83418,-0.00913383,0.362681,0
272000,Grayia_tholloni,Brachyurophis_australis,225.417,0.225922,-0.0240085,0.00206745,0
272000,Diploderma_fasciatum,Diploderma_splendidum,252.315,0.824285,-0.00803401,0.695619,0
272000,Chirindia_swynnertoni,Chirindia_rondoensis,283.813,1.6668,0.0115931,1.77661,0
272500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0398433,9.6743e-005,0
272500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.417,0.709048,-0.0141571,0.231144,0
272500,Lepidodactylus_buleli,Lepidodactylus_moestus,275.127,0.164296,0.0145909,0.00196866,0
272500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,240.58,0.186267,-0.00227012,0.0728374,0
272500,Lerista_vittata,Concinnia_sokosoma,248.842,0.520022,-0.0961613,0.00103395,0
272500,Riopa_popae,Riopa_anguina,288.839,1.56088,-0.000287068,1.06515,0
272500,Tytthoscincus_sanana,Tytthoscincus_bukitensis,281.98,0.166676,-0.109871,0.404774,0
272500,Lipinia_nitens,Lipinia_septentrionalis,279.767,2.81085,-0.00673042,2.68071,0
272500,Calamaria_palavanensis,Calamaria_forcarti,266.752,0.516471,-0.00290269,0.374281,0
272500,Sibon_carri,Sibon_lamari,277.529,0.792935,0.0427193,0.957253,0
272500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.058,1.52858,0.121607,1.10106,0
272500,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,286.861,0.704865,0.00262997,0.696189,0
272500,Grayia_tholloni,Brachyurophis_australis,225.417,0.225922,-0.0240085,0.00413638,0
272500,Diploderma_fasciatum,Diploderma_splendidum,254.175,0.824285,-0.00803401,0.695619,0
272500,Chirindia_swynnertoni,Chirindia_rondoensis,286.491,1.27805,0.0115931,0.815315,0
273000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0218441,0.0398433,8.06886e-006,0
273000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.214,0.655684,-0.00650957,0.117593,0
273000,Lepidodactylus_buleli,Lepidodactylus_moestus,273.553,0.207635,0.0145909,0.00434852,0
273000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,237.402,0.147634,-0.00227012,0.0665796,0
273000,Lerista_vittata,Concinnia_sokosoma,248.842,0.534575,-0.0961613,0.000670107,0
273000,Riopa_popae,Riopa_anguina,288.839,2.84043,-0.060886,0.372907,0
273000,Tytthoscincus_sanana,NA,288.257,0.0605724,-0.109871,0.842815,0
273000,Lipinia_nitens,Lipinia_septentrionalis,281.552,2.81085,0.0092593,2.68071,0
273000,Calamaria_palavanensis,Calamaria_forcarti,259.76,0.565851,-0.00290269,0.374281,0
273000,Sibon_carri,Sibon_lamari,274.164,0.555625,0.136452,0.851352,0
273000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.058,1.56897,-0.0308985,1.11222,0
273000,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,286.261,1.52484,-0.0305317,1.58959,0
273000,Grayia_tholloni,Brachyurophis_australis,226.174,0.217625,-0.0240085,0.00127771,0
273000,Diploderma_fasciatum,Diploderma_splendidum,254.749,0.824285,-0.00599758,0.695619,0
273000,Chirindia_swynnertoni,Chirindia_rondoensis,283.135,0.838092,0.0556273,1.31388,0
273500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0217154,0.0288466,3.18408e-005,0
273500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.214,0.655684,-0.00650957,0.197134,0
273500,Lepidodactylus_buleli,Lepidodactylus_moestus,273.79,0.201464,0.0534379,0.00974708,0
273500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,236.736,0.147634,-0.00227012,0.0665796,0
273500,Lerista_vittata,Concinnia_sokosoma,248.842,0.53566,-0.0961613,0.000250687,0
273500,Riopa_popae,Riopa_anguina,288.101,1.68368,-0.0156884,0.385877,0
273500,Lipinia_nitens,Lipinia_septentrionalis,281.502,2.74782,0.0092593,2.68071,0
273500,Calamaria_palavanensis,Calamaria_forcarti,266.364,0.436148,-5.89503e-005,0.299671,0
273500,Sibon_carri,Sibon_lamari,277.098,0.680704,0.0267521,0.76124,0
273500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.053,2.10153,-0.0308985,0.867452,0
273500,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,281.699,1.22866,-0.0320326,1.21435,0
273500,Grayia_tholloni,Brachyurophis_australis,225.96,0.217625,-0.0240085,0.00157779,0
273500,Diploderma_fasciatum,Diploderma_splendidum,254.749,0.824285,-0.00599758,0.71068,0
273500,Chirindia_swynnertoni,Chirindia_rondoensis,283.567,0.721775,-0.00631611,0.589067,0
274000,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0217154,0.0288466,2.24107e-005,0
274000,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,285.381,0.622277,-0.053727,0.0340798,0
274000,Lepidodactylus_buleli,Lepidodactylus_moestus,274.738,0.22782,0.022452,0.00571558,0
274000,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,241.898,0.123845,-0.00227012,0.0539267,0
274000,Lerista_vittata,Concinnia_sokosoma,248.842,0.5552,-0.0961613,0.00151191,0
274000,Riopa_popae,Riopa_anguina,283.522,0.550199,-0.0446967,0.414556,0
274000,Lipinia_nitens,Lipinia_septentrionalis,283.581,2.77319,0.0115948,2.5969,0
274000,Calamaria_palavanensis,Calamaria_forcarti,266.751,0.467734,-5.89503e-005,0.402439,0
274000,Sibon_carri,Sibon_lamari,269.221,0.864257,0.0423479,1.15265,0
274000,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,286.02,2.37268,-0.023116,1.42264,0
274000,Toxicocalamus_mattisoni,Toxicocalamus_buergersi,274.666,0.701689,-0.0289662,0.609114,0
274000,Grayia_tholloni,Brachyurophis_australis,225.96,0.217625,-0.0240085,0.0020952,0
274000,Diploderma_fasciatum,Diploderma_splendidum,255.149,0.824285,-0.00599758,0.71068,0
274000,Chirindia_swynnertoni,Chirindia_rondoensis,283.381,0.502081,-0.0163937,0.270124,0
274500,Dibamus_celebensis,Crocodylus_rhombifer,0,0.0217154,0.0198155,1.2345e-005,0
274500,Ancylodactylus_barbouri,Ancylodactylus_petrodroma,284.681,0.651858,0.0863166,0.0174161,0
274500,Lepidodactylus_buleli,Lepidodactylus_moestus,274.192,0.196538,0.0323262,0.0329574,0
274500,Sphenomorphus_yersini,Sphenomorphus_puncticentralis,241.71,0.123845,-0.00227012,0.0608939,0
274500,Lerista_vittata,Concinnia_sokosoma,248.842,0.5552,-0.0953258,0.00175048,0
274500,Riopa_popae,Riopa_anguina,285.665,0.900479,0.0757686,0.264001,0
274500,Lipinia_nitens,Lipinia_septentrionalis,283.236,2.50069,0.00103663,2.5969,0
274500,Calamaria_palavanensis,Calamaria_forcarti,253.2,0.423631,0.00500734,0.388388,0
274500,Sibon_carri,Sibon_lamari,278.821,0.864257,0.0533828,1.03866,0
274500,Craspedocephalus_andalasensis,Craspedocephalus_borneensis,283.73,2.41668,-0.0105673,1.96807,0
274500,Grayia_tholloni,Brachyurophis_australis,222.96,0.236178,-0.0240085,0.000795598,0
274500,Diploderma_fasciatum,Diploderma_splendidum,254.459,0.800814,-0.00473655,0.71068,0
